AmountSpent,InteractionID,LoginFrequency,TransactionYear,ChurnStatus,ProductCategory_Clothing,ProductCategory_Electronics,ProductCategory_Furniture,ProductCategory_Groceries,InteractionType_Feedback,InteractionType_Inquiry,InteractionType_No Interaction,ResolutionStatus_Resolved,ResolutionStatus_Unresolved,ServiceUsage_Online Banking,ServiceUsage_Website
22.44,-1.0,21,2022,0,False,False,True,False,False,False,True,False,False,False,True
28.54,-1.0,21,2022,0,True,False,False,False,False,False,True,False,False,False,True
31.78,-1.0,21,2022,0,False,False,False,False,False,False,True,False,False,False,True
280.56,-1.0,21,2022,0,True,False,False,False,False,False,True,False,False,False,True
312.35,-1.0,21,2022,0,True,False,False,False,False,False,True,False,False,False,True
49.1,-1.0,21,2022,0,False,False,False,False,False,False,True,False,False,False,True
235.86,-1.0,21,2022,0,False,False,False,False,False,False,True,False,False,False,True
67.92,-1.0,21,2022,0,False,False,False,False,False,False,True,False,False,False,True
58.5,-1.0,21,2022,0,False,False,True,False,False,False,True,False,False,False,True
149.77,2747.0,14,2022,1,True,False,False,False,False,False,False,False,True,False,False
55.47,2747.0,14,2022,1,False,True,False,False,False,False,False,False,True,False,False
255.02,2747.0,14,2022,1,False,True,False,False,False,False,False,False,True,False,False
94.85,2747.0,14,2022,1,False,False,False,False,False,False,False,False,True,False,False
442.76,2747.0,14,2022,1,True,False,False,False,False,False,False,False,True,False,False
101.58,2747.0,14,2022,1,False,False,True,False,False,False,False,False,True,False,False
442.88,-1.0,38,2022,1,False,False,False,False,False,False,True,False,False,True,False
328.16,-1.0,38,2022,1,False,True,False,False,False,False,True,False,False,True,False
388.23,-1.0,38,2022,1,True,False,False,False,False,False,True,False,False,True,False
491.34,-1.0,38,2022,1,False,False,False,True,False,False,True,False,False,True,False
409.82,-1.0,38,2022,1,False,True,False,False,False,False,True,False,False,True,False
257.5,-1.0,38,2022,1,False,False,False,False,False,False,True,False,False,True,False
402.75,4664.0,32,2022,0,False,False,True,False,True,False,False,False,True,True,False
428.95,4664.0,32,2022,0,False,False,True,False,True,False,False,False,True,True,False
178.81,4664.0,32,2022,0,False,True,False,False,True,False,False,False,True,True,False
351.08,4664.0,32,2022,0,True,False,False,False,True,False,False,False,True,True,False
144.37,-1.0,36,2022,0,False,True,False,False,False,False,True,False,False,True,False
14.13,-1.0,40,2022,0,False,False,False,True,False,False,True,False,False,False,True
381.86,-1.0,40,2022,0,True,False,False,False,False,False,True,False,False,False,True
212.27,6228.0,4,2022,1,True,False,False,False,False,True,False,False,True,False,False
267.15,6228.0,4,2022,1,False,False,True,False,False,True,False,False,True,False,False
47.42,6228.0,4,2022,1,False,False,False,False,False,True,False,False,True,False,False
218.86,6228.0,4,2022,1,False,False,True,False,False,True,False,False,True,False,False
291.46,6228.0,4,2022,1,False,False,False,True,False,True,False,False,True,False,False
34.36,6228.0,4,2022,1,False,False,False,False,False,True,False,False,True,False,False
132.91,6228.0,4,2022,1,True,False,False,False,False,True,False,False,True,False,False
213.52,6228.0,4,2022,1,False,False,True,False,False,True,False,False,True,False,False
383.15,-1.0,21,2022,0,True,False,False,False,False,False,True,False,False,False,True
184.58,-1.0,21,2022,0,False,False,False,False,False,False,True,False,False,False,True
81.79,-1.0,21,2022,0,False,False,False,True,False,False,True,False,False,False,True
351.83,-1.0,21,2022,0,False,False,False,True,False,False,True,False,False,False,True
462.27,-1.0,21,2022,0,False,False,False,True,False,False,True,False,False,False,True
480.2,5999.0,25,2022,0,False,True,False,False,False,True,False,False,True,False,False
42.67,5999.0,25,2022,0,False,True,False,False,False,True,False,False,True,False,False
189.22,5999.0,25,2022,0,False,True,False,False,False,True,False,False,True,False,False
121.71,5999.0,25,2022,0,True,False,False,False,False,True,False,False,True,False,False
166.99,5999.0,25,2022,0,False,False,True,False,False,True,False,False,True,False,False
300.0,8783.0,45,2022,0,False,False,False,False,False,True,False,False,True,False,False
486.18,8783.0,45,2022,0,False,False,True,False,False,True,False,False,True,False,False
42.37,8783.0,45,2022,0,False,False,True,False,False,True,False,False,True,False,False
440.47,8783.0,45,2022,0,False,False,False,False,False,True,False,False,True,False,False
252.84,8783.0,45,2022,0,False,True,False,False,False,True,False,False,True,False,False
302.59,3563.0,1,2022,0,False,True,False,False,False,False,False,True,False,False,False
158.49,3563.0,1,2022,0,False,False,False,False,False,False,False,True,False,False,False
82.55,3563.0,1,2022,0,False,False,True,False,False,False,False,True,False,False,False
98.82,3563.0,1,2022,0,False,False,False,True,False,False,False,True,False,False,False
182.75,3563.0,1,2022,0,False,False,True,False,False,False,False,True,False,False,False
56.15,3149.0,47,2022,1,False,True,False,False,True,False,False,True,False,False,False
56.15,8648.0,47,2022,1,False,True,False,False,False,False,False,True,False,False,False
248.41,3149.0,47,2022,1,False,False,True,False,True,False,False,True,False,False,False
248.41,8648.0,47,2022,1,False,False,True,False,False,False,False,True,False,False,False
32.68,3149.0,47,2022,1,False,True,False,False,True,False,False,True,False,False,False
32.68,8648.0,47,2022,1,False,True,False,False,False,False,False,True,False,False,False
52.36,3149.0,47,2022,1,False,True,False,False,True,False,False,True,False,False,False
52.36,8648.0,47,2022,1,False,True,False,False,False,False,False,True,False,False,False
437.15,3149.0,47,2022,1,False,False,True,False,True,False,False,True,False,False,False
437.15,8648.0,47,2022,1,False,False,True,False,False,False,False,True,False,False,False
303.69,3149.0,47,2022,1,False,True,False,False,True,False,False,True,False,False,False
303.69,8648.0,47,2022,1,False,True,False,False,False,False,False,True,False,False,False
103.15,-1.0,13,2022,0,False,False,False,True,False,False,True,False,False,False,True
86.41,-1.0,13,2022,0,True,False,False,False,False,False,True,False,False,False,True
385.53,-1.0,13,2022,0,True,False,False,False,False,False,True,False,False,False,True
347.93,-1.0,13,2022,0,False,False,True,False,False,False,True,False,False,False,True
70.87,-1.0,13,2022,0,False,True,False,False,False,False,True,False,False,False,True
387.2,-1.0,13,2022,0,False,False,False,True,False,False,True,False,False,False,True
218.92,-1.0,13,2022,0,True,False,False,False,False,False,True,False,False,False,True
466.26,2233.0,16,2022,0,False,True,False,False,False,False,False,True,False,True,False
466.26,5610.0,16,2022,0,False,True,False,False,True,False,False,False,True,True,False
67.09,2233.0,16,2022,0,False,False,False,True,False,False,False,True,False,True,False
67.09,5610.0,16,2022,0,False,False,False,True,True,False,False,False,True,True,False
30.05,2233.0,16,2022,0,True,False,False,False,False,False,False,True,False,True,False
30.05,5610.0,16,2022,0,True,False,False,False,True,False,False,False,True,True,False
61.52,2233.0,16,2022,0,False,False,True,False,False,False,False,True,False,True,False
61.52,5610.0,16,2022,0,False,False,True,False,True,False,False,False,True,True,False
65.82,2233.0,16,2022,0,False,True,False,False,False,False,False,True,False,True,False
65.82,5610.0,16,2022,0,False,True,False,False,True,False,False,False,True,True,False
329.41,2233.0,16,2022,0,False,False,False,False,False,False,False,True,False,True,False
329.41,5610.0,16,2022,0,False,False,False,False,True,False,False,False,True,True,False
142.05,2233.0,16,2022,0,False,False,False,False,False,False,False,True,False,True,False
142.05,5610.0,16,2022,0,False,False,False,False,True,False,False,False,True,True,False
240.73,2233.0,16,2022,0,False,True,False,False,False,False,False,True,False,True,False
240.73,5610.0,16,2022,0,False,True,False,False,True,False,False,False,True,True,False
327.0,2233.0,16,2022,0,False,False,False,False,False,False,False,True,False,True,False
327.0,5610.0,16,2022,0,False,False,False,False,True,False,False,False,True,True,False
266.24,-1.0,29,2022,0,False,False,True,False,False,False,True,False,False,False,False
253.65,-1.0,29,2022,0,False,True,False,False,False,False,True,False,False,False,False
221.73,-1.0,29,2022,0,False,False,False,True,False,False,True,False,False,False,False
58.22,-1.0,29,2022,0,False,True,False,False,False,False,True,False,False,False,False
382.76,-1.0,29,2022,0,True,False,False,False,False,False,True,False,False,False,False
128.71,7971.0,39,2022,0,False,False,False,True,False,False,False,True,False,False,False
106.63,7971.0,39,2022,0,False,False,False,True,False,False,False,True,False,False,False
248.34,7971.0,39,2022,0,False,False,False,True,False,False,False,True,False,False,False
14.76,7971.0,39,2022,0,False,True,False,False,False,False,False,True,False,False,False
499.39,7971.0,39,2022,0,False,False,False,True,False,False,False,True,False,False,False
398.25,8385.0,29,2022,1,True,False,False,False,True,False,False,False,True,False,True
101.52,8385.0,29,2022,1,False,False,True,False,True,False,False,False,True,False,True
270.02,8385.0,29,2022,1,False,False,False,False,True,False,False,False,True,False,True
67.51,8385.0,29,2022,1,False,False,True,False,True,False,False,False,True,False,True
404.29,8385.0,29,2022,1,False,True,False,False,True,False,False,False,True,False,True
267.47,8385.0,29,2022,1,False,True,False,False,True,False,False,False,True,False,True
289.58,8385.0,29,2022,1,False,False,True,False,True,False,False,False,True,False,True
30.82,8385.0,29,2022,1,False,False,True,False,True,False,False,False,True,False,True
393.64,2385.0,12,2022,0,False,False,False,True,False,False,False,True,False,False,False
320.05,2385.0,12,2022,0,False,False,False,True,False,False,False,True,False,False,False
393.87,2385.0,12,2022,0,False,False,False,True,False,False,False,True,False,False,False
191.11,2385.0,12,2022,0,True,False,False,False,False,False,False,True,False,False,False
421.85,2385.0,12,2022,0,False,False,False,True,False,False,False,True,False,False,False
388.61,2385.0,12,2022,0,False,False,False,False,False,False,False,True,False,False,False
417.04,2385.0,12,2022,0,True,False,False,False,False,False,False,True,False,False,False
280.52,2385.0,12,2022,0,False,False,False,False,False,False,False,True,False,False,False
303.04,2620.0,31,2022,0,True,False,False,False,False,False,False,True,False,False,True
248.84,2620.0,31,2022,0,False,False,False,False,False,False,False,True,False,False,True
104.61,2620.0,31,2022,0,False,False,False,False,False,False,False,True,False,False,True
257.83,2620.0,31,2022,0,False,False,False,True,False,False,False,True,False,False,True
155.21,2620.0,31,2022,0,False,False,True,False,False,False,False,True,False,False,True
474.15,-1.0,20,2022,0,False,False,False,True,False,False,True,False,False,False,False
123.34,-1.0,20,2022,0,False,False,False,False,False,False,True,False,False,False,False
150.51,-1.0,20,2022,0,False,False,True,False,False,False,True,False,False,False,False
30.25,-1.0,20,2022,0,True,False,False,False,False,False,True,False,False,False,False
428.16,-1.0,20,2022,0,True,False,False,False,False,False,True,False,False,False,False
298.82,-1.0,20,2022,0,False,False,True,False,False,False,True,False,False,False,False
192.83,-1.0,35,2022,0,False,False,False,False,False,False,True,False,False,True,False
303.83,-1.0,35,2022,0,True,False,False,False,False,False,True,False,False,True,False
381.46,-1.0,35,2022,0,False,False,True,False,False,False,True,False,False,True,False
217.96,-1.0,35,2022,0,False,False,True,False,False,False,True,False,False,True,False
298.13,-1.0,35,2022,0,False,False,False,False,False,False,True,False,False,True,False
377.71,-1.0,35,2022,0,True,False,False,False,False,False,True,False,False,True,False
404.14,-1.0,35,2022,0,False,True,False,False,False,False,True,False,False,True,False
62.8,-1.0,35,2022,0,False,False,False,True,False,False,True,False,False,True,False
331.94,-1.0,41,2022,0,True,False,False,False,False,False,True,False,False,False,False
252.07,-1.0,41,2022,0,False,False,True,False,False,False,True,False,False,False,False
368.69,-1.0,41,2022,0,False,False,True,False,False,False,True,False,False,False,False
249.52,-1.0,41,2022,0,True,False,False,False,False,False,True,False,False,False,False
465.26,-1.0,41,2022,0,False,False,True,False,False,False,True,False,False,False,False
293.62,9892.0,28,2022,0,False,True,False,False,False,True,False,True,False,True,False
293.62,8701.0,28,2022,0,False,True,False,False,False,False,False,True,False,True,False
168.35,9892.0,28,2022,0,True,False,False,False,False,True,False,True,False,True,False
168.35,8701.0,28,2022,0,True,False,False,False,False,False,False,True,False,True,False
470.34,9892.0,28,2022,0,False,False,False,True,False,True,False,True,False,True,False
470.34,8701.0,28,2022,0,False,False,False,True,False,False,False,True,False,True,False
240.47,9892.0,28,2022,0,False,False,False,False,False,True,False,True,False,True,False
240.47,8701.0,28,2022,0,False,False,False,False,False,False,False,True,False,True,False
432.78,9892.0,28,2022,0,False,False,False,True,False,True,False,True,False,True,False
432.78,8701.0,28,2022,0,False,False,False,True,False,False,False,True,False,True,False
67.37,9892.0,28,2022,0,False,False,True,False,False,True,False,True,False,True,False
67.37,8701.0,28,2022,0,False,False,True,False,False,False,False,True,False,True,False
407.35,2963.0,35,2022,1,False,True,False,False,False,True,False,True,False,False,False
407.35,2801.0,35,2022,1,False,True,False,False,True,False,False,False,True,False,False
282.81,2963.0,35,2022,1,False,False,True,False,False,True,False,True,False,False,False
282.81,2801.0,35,2022,1,False,False,True,False,True,False,False,False,True,False,False
269.99,3736.0,29,2022,0,False,False,True,False,False,True,False,True,False,False,True
269.99,7106.0,29,2022,0,False,False,True,False,False,False,False,False,True,False,True
187.97,3736.0,29,2022,0,True,False,False,False,False,True,False,True,False,False,True
187.97,7106.0,29,2022,0,True,False,False,False,False,False,False,False,True,False,True
204.13,3736.0,29,2022,0,False,False,False,True,False,True,False,True,False,False,True
204.13,7106.0,29,2022,0,False,False,False,True,False,False,False,False,True,False,True
147.83,3736.0,29,2022,0,False,True,False,False,False,True,False,True,False,False,True
147.83,7106.0,29,2022,0,False,True,False,False,False,False,False,False,True,False,True
20.62,3736.0,29,2022,0,False,False,True,False,False,True,False,True,False,False,True
20.62,7106.0,29,2022,0,False,False,True,False,False,False,False,False,True,False,True
38.12,-1.0,44,2022,1,False,False,False,False,False,False,True,False,False,False,False
278.53,2973.0,39,2022,0,False,True,False,False,False,True,False,True,False,True,False
301.65,2973.0,39,2022,0,False,True,False,False,False,True,False,True,False,True,False
79.62,8533.0,29,2022,0,False,False,False,False,False,False,False,False,True,False,False
213.86,8533.0,29,2022,0,False,False,False,False,False,False,False,False,True,False,False
179.26,8533.0,29,2022,0,True,False,False,False,False,False,False,False,True,False,False
96.39,8533.0,29,2022,0,False,False,False,False,False,False,False,False,True,False,False
446.06,3630.0,34,2022,0,False,False,True,False,False,False,False,False,True,False,True
415.66,3630.0,34,2022,0,False,False,False,False,False,False,False,False,True,False,True
317.23,3630.0,34,2022,0,True,False,False,False,False,False,False,False,True,False,True
47.85,7837.0,10,2022,0,False,False,True,False,False,True,False,False,True,False,False
47.85,8748.0,10,2022,0,False,False,True,False,False,True,False,True,False,False,False
329.76,5267.0,37,2022,0,False,False,False,False,True,False,False,False,True,True,False
329.76,2045.0,37,2022,0,False,False,False,False,True,False,False,True,False,True,False
425.26,5267.0,37,2022,0,False,False,False,True,True,False,False,False,True,True,False
425.26,2045.0,37,2022,0,False,False,False,True,True,False,False,True,False,True,False
329.23,5267.0,37,2022,0,False,False,False,False,True,False,False,False,True,True,False
329.23,2045.0,37,2022,0,False,False,False,False,True,False,False,True,False,True,False
201.95,5267.0,37,2022,0,False,False,False,True,True,False,False,False,True,True,False
201.95,2045.0,37,2022,0,False,False,False,True,True,False,False,True,False,True,False
294.33,5267.0,37,2022,0,False,True,False,False,True,False,False,False,True,True,False
294.33,2045.0,37,2022,0,False,True,False,False,True,False,False,True,False,True,False
347.91,5267.0,37,2022,0,False,False,False,False,True,False,False,False,True,True,False
347.91,2045.0,37,2022,0,False,False,False,False,True,False,False,True,False,True,False
313.01,5267.0,37,2022,0,False,True,False,False,True,False,False,False,True,True,False
313.01,2045.0,37,2022,0,False,True,False,False,True,False,False,True,False,True,False
414.71,5267.0,37,2022,0,False,False,True,False,True,False,False,False,True,True,False
414.71,2045.0,37,2022,0,False,False,True,False,True,False,False,True,False,True,False
31.77,-1.0,48,2022,0,False,False,False,False,False,False,True,False,False,False,True
214.57,-1.0,48,2022,0,False,True,False,False,False,False,True,False,False,False,True
278.02,-1.0,48,2022,0,False,False,False,False,False,False,True,False,False,False,True
379.0,4166.0,7,2022,1,False,False,True,False,True,False,False,True,False,False,False
21.56,4452.0,9,2022,0,True,False,False,False,False,True,False,True,False,False,True
21.56,9156.0,9,2022,0,True,False,False,False,False,False,False,True,False,False,True
202.77,4452.0,9,2022,0,True,False,False,False,False,True,False,True,False,False,True
202.77,9156.0,9,2022,0,True,False,False,False,False,False,False,True,False,False,True
181.06,-1.0,16,2022,0,True,False,False,False,False,False,True,False,False,False,True
264.05,-1.0,16,2022,0,True,False,False,False,False,False,True,False,False,False,True
377.86,-1.0,16,2022,0,False,False,False,False,False,False,True,False,False,False,True
203.72,-1.0,16,2022,0,False,False,False,True,False,False,True,False,False,False,True
39.51,-1.0,16,2022,0,True,False,False,False,False,False,True,False,False,False,True
343.64,-1.0,16,2022,0,False,False,False,True,False,False,True,False,False,False,True
300.41,-1.0,16,2022,0,False,True,False,False,False,False,True,False,False,False,True
464.12,-1.0,16,2022,0,False,True,False,False,False,False,True,False,False,False,True
146.53,-1.0,16,2022,0,True,False,False,False,False,False,True,False,False,False,True
28.16,2688.0,21,2022,0,False,True,False,False,True,False,False,False,True,False,False
28.16,9335.0,21,2022,0,False,True,False,False,True,False,False,True,False,False,False
382.2,2688.0,21,2022,0,False,False,False,False,True,False,False,False,True,False,False
382.2,9335.0,21,2022,0,False,False,False,False,True,False,False,True,False,False,False
93.01,5632.0,14,2022,0,False,True,False,False,False,True,False,True,False,False,True
165.78,5632.0,14,2022,0,False,False,False,False,False,True,False,True,False,False,True
195.68,-1.0,2,2022,0,False,False,True,False,False,False,True,False,False,True,False
294.67,-1.0,2,2022,0,False,False,True,False,False,False,True,False,False,True,False
189.7,-1.0,2,2022,0,False,False,False,True,False,False,True,False,False,True,False
291.92,-1.0,2,2022,0,False,True,False,False,False,False,True,False,False,True,False
330.92,-1.0,2,2022,0,False,False,False,False,False,False,True,False,False,True,False
278.24,-1.0,2,2022,0,False,False,False,True,False,False,True,False,False,True,False
10.28,4780.0,26,2022,0,True,False,False,False,False,True,False,True,False,True,False
10.28,2121.0,26,2022,0,True,False,False,False,False,True,False,False,True,True,False
87.99,4780.0,26,2022,0,False,False,False,True,False,True,False,True,False,True,False
87.99,2121.0,26,2022,0,False,False,False,True,False,True,False,False,True,True,False
250.54,4780.0,26,2022,0,False,False,False,True,False,True,False,True,False,True,False
250.54,2121.0,26,2022,0,False,False,False,True,False,True,False,False,True,True,False
17.7,4780.0,26,2022,0,True,False,False,False,False,True,False,True,False,True,False
17.7,2121.0,26,2022,0,True,False,False,False,False,True,False,False,True,True,False
162.11,4780.0,26,2022,0,False,False,False,False,False,True,False,True,False,True,False
162.11,2121.0,26,2022,0,False,False,False,False,False,True,False,False,True,True,False
360.91,4780.0,26,2022,0,False,False,True,False,False,True,False,True,False,True,False
360.91,2121.0,26,2022,0,False,False,True,False,False,True,False,False,True,True,False
141.51,4780.0,26,2022,0,False,True,False,False,False,True,False,True,False,True,False
141.51,2121.0,26,2022,0,False,True,False,False,False,True,False,False,True,True,False
289.27,-1.0,34,2022,0,False,True,False,False,False,False,True,False,False,False,True
96.27,-1.0,34,2022,0,False,False,False,False,False,False,True,False,False,False,True
41.2,-1.0,34,2022,0,True,False,False,False,False,False,True,False,False,False,True
427.48,-1.0,34,2022,0,False,False,False,True,False,False,True,False,False,False,True
146.58,-1.0,34,2022,0,False,False,True,False,False,False,True,False,False,False,True
347.62,-1.0,34,2022,0,False,True,False,False,False,False,True,False,False,False,True
188.73,-1.0,34,2022,0,False,False,False,False,False,False,True,False,False,False,True
441.07,5509.0,47,2022,0,True,False,False,False,False,True,False,False,True,False,False
488.9,5509.0,47,2022,0,True,False,False,False,False,True,False,False,True,False,False
171.04,5509.0,47,2022,0,True,False,False,False,False,True,False,False,True,False,False
378.48,5509.0,47,2022,0,True,False,False,False,False,True,False,False,True,False,False
336.84,5509.0,47,2022,0,False,False,False,False,False,True,False,False,True,False,False
280.38,5509.0,47,2022,0,False,False,False,True,False,True,False,False,True,False,False
270.9,5509.0,47,2022,0,False,False,False,True,False,True,False,False,True,False,False
219.03,5509.0,47,2022,0,False,False,True,False,False,True,False,False,True,False,False
153.05,5509.0,47,2022,0,False,False,False,False,False,True,False,False,True,False,False
117.43,-1.0,49,2022,0,False,False,False,True,False,False,True,False,False,False,True
322.66,-1.0,49,2022,0,False,False,False,True,False,False,True,False,False,False,True
21.62,-1.0,18,2022,0,False,False,False,False,False,False,True,False,False,False,True
168.51,-1.0,18,2022,0,False,False,False,False,False,False,True,False,False,False,True
200.61,-1.0,18,2022,0,False,False,False,True,False,False,True,False,False,False,True
61.42,-1.0,18,2022,0,False,False,False,False,False,False,True,False,False,False,True
35.63,-1.0,18,2022,0,False,False,True,False,False,False,True,False,False,False,True
497.4,-1.0,18,2022,0,False,False,False,True,False,False,True,False,False,False,True
375.38,-1.0,12,2022,0,False,False,True,False,False,False,True,False,False,False,True
139.2,-1.0,12,2022,0,True,False,False,False,False,False,True,False,False,False,True
319.74,-1.0,12,2022,0,False,True,False,False,False,False,True,False,False,False,True
385.35,-1.0,12,2022,0,False,False,False,False,False,False,True,False,False,False,True
273.54,-1.0,12,2022,0,False,False,False,False,False,False,True,False,False,False,True
364.8,-1.0,12,2022,0,False,False,False,False,False,False,True,False,False,False,True
30.29,5240.0,19,2022,1,False,True,False,False,True,False,False,False,True,True,False
30.29,9934.0,19,2022,1,False,True,False,False,False,False,False,True,False,True,False
477.36,5240.0,19,2022,1,False,False,False,True,True,False,False,False,True,True,False
477.36,9934.0,19,2022,1,False,False,False,True,False,False,False,True,False,True,False
469.66,5240.0,19,2022,1,False,False,False,True,True,False,False,False,True,True,False
469.66,9934.0,19,2022,1,False,False,False,True,False,False,False,True,False,True,False
367.48,5240.0,19,2022,1,False,False,True,False,True,False,False,False,True,True,False
367.48,9934.0,19,2022,1,False,False,True,False,False,False,False,True,False,True,False
79.01,5240.0,19,2022,1,False,False,False,False,True,False,False,False,True,True,False
79.01,9934.0,19,2022,1,False,False,False,False,False,False,False,True,False,True,False
86.63,5240.0,19,2022,1,False,False,False,True,True,False,False,False,True,True,False
86.63,9934.0,19,2022,1,False,False,False,True,False,False,False,True,False,True,False
197.63,5240.0,19,2022,1,False,False,False,True,True,False,False,False,True,True,False
197.63,9934.0,19,2022,1,False,False,False,True,False,False,False,True,False,True,False
358.81,4478.0,36,2022,0,False,False,True,False,False,True,False,False,True,False,True
435.69,2460.0,38,2022,0,False,False,False,True,False,True,False,True,False,True,False
435.69,7926.0,38,2022,0,False,False,False,True,False,False,False,False,True,True,False
377.44,2460.0,38,2022,0,True,False,False,False,False,True,False,True,False,True,False
377.44,7926.0,38,2022,0,True,False,False,False,False,False,False,False,True,True,False
41.78,2460.0,38,2022,0,False,False,False,False,False,True,False,True,False,True,False
41.78,7926.0,38,2022,0,False,False,False,False,False,False,False,False,True,True,False
413.92,2460.0,38,2022,0,True,False,False,False,False,True,False,True,False,True,False
413.92,7926.0,38,2022,0,True,False,False,False,False,False,False,False,True,True,False
397.28,-1.0,16,2022,0,False,False,False,False,False,False,True,False,False,False,True
161.04,-1.0,16,2022,0,False,True,False,False,False,False,True,False,False,False,True
403.68,-1.0,16,2022,0,False,True,False,False,False,False,True,False,False,False,True
468.54,-1.0,16,2022,0,False,True,False,False,False,False,True,False,False,False,True
350.22,-1.0,16,2022,0,False,True,False,False,False,False,True,False,False,False,True
204.03,-1.0,16,2022,0,False,False,False,True,False,False,True,False,False,False,True
374.04,-1.0,16,2022,0,False,False,False,True,False,False,True,False,False,False,True
351.24,-1.0,16,2022,0,False,False,False,False,False,False,True,False,False,False,True
410.81,-1.0,46,2022,0,False,False,False,True,False,False,True,False,False,False,True
154.15,-1.0,46,2022,0,False,False,True,False,False,False,True,False,False,False,True
303.76,-1.0,46,2022,0,True,False,False,False,False,False,True,False,False,False,True
488.21,8867.0,8,2022,0,False,True,False,False,False,True,False,True,False,False,False
488.21,9220.0,8,2022,0,False,True,False,False,True,False,False,True,False,False,False
137.18,-1.0,9,2022,0,True,False,False,False,False,False,True,False,False,False,True
441.56,-1.0,9,2022,0,False,False,False,False,False,False,True,False,False,False,True
399.17,-1.0,9,2022,0,False,False,False,False,False,False,True,False,False,False,True
90.99,-1.0,9,2022,0,True,False,False,False,False,False,True,False,False,False,True
443.99,-1.0,9,2022,0,False,False,True,False,False,False,True,False,False,False,True
186.4,-1.0,9,2022,0,False,True,False,False,False,False,True,False,False,False,True
81.49,-1.0,9,2022,0,False,False,True,False,False,False,True,False,False,False,True
285.93,-1.0,9,2022,0,True,False,False,False,False,False,True,False,False,False,True
62.47,9818.0,4,2022,0,False,False,False,False,False,True,False,True,False,True,False
436.31,9818.0,4,2022,0,True,False,False,False,False,True,False,True,False,True,False
293.53,9818.0,4,2022,0,False,False,False,True,False,True,False,True,False,True,False
222.38,9818.0,4,2022,0,False,False,True,False,False,True,False,True,False,True,False
158.37,9818.0,4,2022,0,False,False,False,True,False,True,False,True,False,True,False
469.02,9818.0,4,2022,0,False,True,False,False,False,True,False,True,False,True,False
89.27,9818.0,4,2022,0,False,False,True,False,False,True,False,True,False,True,False
209.27,9818.0,4,2022,0,False,False,False,True,False,True,False,True,False,True,False
449.78,-1.0,36,2022,0,False,False,False,True,False,False,True,False,False,False,True
133.48,-1.0,36,2022,0,False,False,False,True,False,False,True,False,False,False,True
309.67,-1.0,36,2022,0,False,True,False,False,False,False,True,False,False,False,True
169.27,-1.0,36,2022,0,False,False,False,False,False,False,True,False,False,False,True
381.87,-1.0,36,2022,0,False,True,False,False,False,False,True,False,False,False,True
422.21,-1.0,36,2022,0,False,True,False,False,False,False,True,False,False,False,True
323.27,-1.0,36,2022,0,False,False,False,True,False,False,True,False,False,False,True
116.56,-1.0,47,2022,0,False,False,False,True,False,False,True,False,False,False,True
177.75,-1.0,47,2022,0,False,False,True,False,False,False,True,False,False,False,True
244.97,-1.0,47,2022,0,False,True,False,False,False,False,True,False,False,False,True
356.11,-1.0,47,2022,0,True,False,False,False,False,False,True,False,False,False,True
444.03,-1.0,47,2022,0,False,False,False,True,False,False,True,False,False,False,True
73.24,-1.0,47,2022,0,False,True,False,False,False,False,True,False,False,False,True
467.13,-1.0,47,2022,0,True,False,False,False,False,False,True,False,False,False,True
301.83,-1.0,47,2022,0,False,False,False,False,False,False,True,False,False,False,True
328.09,9659.0,38,2022,0,False,True,False,False,True,False,False,True,False,True,False
35.99,8438.0,49,2022,0,False,True,False,False,True,False,False,True,False,True,False
35.99,6694.0,49,2022,0,False,True,False,False,True,False,False,True,False,True,False
442.73,8438.0,49,2022,0,False,False,True,False,True,False,False,True,False,True,False
442.73,6694.0,49,2022,0,False,False,True,False,True,False,False,True,False,True,False
73.21,8438.0,49,2022,0,False,True,False,False,True,False,False,True,False,True,False
73.21,6694.0,49,2022,0,False,True,False,False,True,False,False,True,False,True,False
49.97,8438.0,49,2022,0,True,False,False,False,True,False,False,True,False,True,False
49.97,6694.0,49,2022,0,True,False,False,False,True,False,False,True,False,True,False
202.25,8438.0,49,2022,0,False,False,False,True,True,False,False,True,False,True,False
202.25,6694.0,49,2022,0,False,False,False,True,True,False,False,True,False,True,False
47.64,8438.0,49,2022,0,False,False,False,True,True,False,False,True,False,True,False
47.64,6694.0,49,2022,0,False,False,False,True,True,False,False,True,False,True,False
459.44,8438.0,49,2022,0,False,False,True,False,True,False,False,True,False,True,False
459.44,6694.0,49,2022,0,False,False,True,False,True,False,False,True,False,True,False
189.28,2704.0,49,2022,0,False,False,False,False,False,False,False,True,False,False,True
189.28,5423.0,49,2022,0,False,False,False,False,False,True,False,False,True,False,True
252.53,-1.0,45,2022,0,True,False,False,False,False,False,True,False,False,False,True
466.64,-1.0,45,2022,0,False,False,False,False,False,False,True,False,False,False,True
26.09,-1.0,45,2022,0,True,False,False,False,False,False,True,False,False,False,True
228.1,9222.0,4,2022,0,False,False,False,True,False,True,False,False,True,False,True
228.1,4689.0,4,2022,0,False,False,False,True,False,False,False,False,True,False,True
44.91,9222.0,4,2022,0,False,False,False,False,False,True,False,False,True,False,True
44.91,4689.0,4,2022,0,False,False,False,False,False,False,False,False,True,False,True
11.93,9222.0,4,2022,0,True,False,False,False,False,True,False,False,True,False,True
11.93,4689.0,4,2022,0,True,False,False,False,False,False,False,False,True,False,True
